Symbol,Name,Sector,Status,Entry Date,Exit Date,Entry Price,Exit Price,Direction,Weight,Size,PnL,Return
OSUR,OraSure Technologies Inc Common,Health Care,Closed,2024-11-18T00:00:00.000,2024-11-19T00:00:00.000,3.75,3.859999895095825,Long,0.05,2543.112699909819,279.7421302069415,0.029333305358886785
NL,NL Industries Inc Common,Industrials,Closed,2024-11-18T00:00:00.000,2024-11-19T00:00:00.000,7.447527885437013,7.466822147369385,Long,0.05,1280.515195291843,24.70659558634361,0.0025906934796579247
METCB,Ramaco Resources Inc Class B Common,Materials,Closed,2024-11-18T00:00:00.000,2024-11-19T00:00:00.000,9.860560417175293,10.140425682067871,Long,0.05,967.1532064293914,270.6725883090676,0.02838228792808811
HFFG,Hf Foods Group Inc Common,Consumer Staples,Closed,2024-11-18T00:00:00.000,2024-11-19T00:00:00.000,3.369999885559082,3.4600000381469727,Long,0.05,2829.8732784911326,254.68902686859474,0.026706277639222856
HCI,Hci Group Inc Common,Financials,Closed,2024-11-18T00:00:00.000,2024-11-19T00:00:00.000,107.79882049560547,109.04154205322266,Long,0.05,88.46731885207032,109.94024428206103,0.01152815542789586
GCBC,Greene County Bancorp Inc Common,Financials,Closed,2024-11-18T00:00:00.000,2024-11-19T00:00:00.000,32.06814956665039,31.7008056640625,Long,0.05,297.3876807216711,-109.24355121786175,-0.011455101324895864
FVCB,FVCBankcorp Inc Common,Financials,Closed,2024-11-18T00:00:00.000,2024-11-19T00:00:00.000,13.180000305175781,13.1899995803833,Long,0.05,723.5715025679305,7.235190586496174,0.0007586703320176872
ESSA,ESSA Bancorp Inc Common,Financials,Closed,2024-11-18T00:00:00.000,2024-11-19T00:00:00.000,19.126041412353516,19.497230529785156,Long,0.05,498.6223975496614,185.083207678108,0.019407524506973542
EGAN,eGain Corp Common,Information Technology,Closed,2024-11-15T00:00:00.000,2024-11-19T00:00:00.000,5.239999771118164,5.03000020980835,Long,0.03685165487142128,1338.6152540742662,-281.108616118222,-0.04007625390888191
CSTE,Caesarstone Ltd Common,Industrials,Closed,2024-11-18T00:00:00.000,2024-11-19T00:00:00.000,3.9100000858306885,3.880000114440918,Long,0.05,2439.0466535337005,-73.17132982432668,-0.0076726267854792165
BPRN,Princeton Bancorp Inc Common,Financials,Closed,2024-11-15T00:00:00.000,2024-11-19T00:00:00.000,36.75432586669922,35.66523361206055,Long,0.05,258.9354935156689,-282.0046404389577,-0.029631675427502054
WALD,Waldencast PLC Class A Common,Consumer Staples,Closed,2024-11-15T00:00:00.000,2024-11-18T00:00:00.000,3.2200000286102295,3.2300000190734863,Long,0.05,2955.5898827855194,29.555870641153888,0.0031055870727967018
TWIN,Twin Disc Inc Common,Industrials,Closed,2024-11-15T00:00:00.000,2024-11-18T00:00:00.000,11.450872421264648,11.500399589538574,Long,0.05,831.115670231038,41.162805654628755,0.004325187326508994
TSBK,Timberland Bancorp Inc Common,Financials,Closed,2024-11-15T00:00:00.000,2024-11-18T00:00:00.000,31.44742774963379,31.14249610900879,Long,0.05,302.6320493650011,-92.28208731857558,-0.009696552705445054
STRS,Stratus Properties Inc Common,Real Estate,Closed,2024-11-15T00:00:00.000,2024-11-18T00:00:00.000,24.780000686645508,25.440000534057617,Long,0.05,384.0596950531321,253.47934013220765,0.02663437567085282
RSVR,Reservoir Media Inc Common,Communication Services,Closed,2024-11-14T00:00:00.000,2024-11-18T00:00:00.000,8.800000190734863,8.699999809265137,Long,0.03232518411157015,702.3874991172815,-70.23901785129601,-0.01136367946616791
NTIC,Northern Technologies International Corp Common,Materials,Closed,2024-11-15T00:00:00.000,2024-11-18T00:00:00.000,12.84817123413086,13.146042823791504,Long,0.05,740.7279474800115,220.64181122193804,0.023183967915165745
NAUT,Nautilus Biotechnology Inc Common,Health Care,Closed,2024-11-15T00:00:00.000,2024-11-18T00:00:00.000,2.299999952316284,2.319999933242798,Long,0.05,4137.825958450607,82.75644024624671,0.008695644061371582
LNKB,LINKBANCORP Inc Common,Financials,Closed,2024-11-14T00:00:00.000,2024-11-18T00:00:00.000,7.067533016204833,6.999669075012207,Long,0.05,1352.7595429164721,-91.80359406824755,-0.009602210705917342
HLVX,Hillevax Inc Common,Health Care,Closed,2024-11-15T00:00:00.000,2024-11-18T00:00:00.000,1.8300000429153442,1.8300000429153442,Long,0.05,5200.546056801231,0.0,0.0
GMGI,Golden Matrix Group Inc Common,Communication Services,Closed,2024-11-15T00:00:00.000,2024-11-18T00:00:00.000,2.490000009536743,2.609999895095825,Long,0.05,3822.088140835022,458.6501394969273,0.04819272493955036
GEOS,Geospace Technologies Corp Common,Energy,Closed,2024-11-15T00:00:00.000,2024-11-18T00:00:00.000,12.6899995803833,12.619999885559082,Long,0.05,749.9605848562225,-52.49701207012913,-0.005516130586200199
FDBC,Fidelity D&D Bancorp Inc Common,Financials,Closed,2024-11-15T00:00:00.000,2024-11-18T00:00:00.000,53.92402267456055,52.873233795166016,Long,0.05,176.4890495014806,-185.45273055106554,-0.019486470542752175
EVI,EVI Industries Inc Common,Industrials,Closed,2024-11-15T00:00:00.000,2024-11-18T00:00:00.000,17.969999313354492,18.790000915527344,Long,0.05,529.6048898597828,434.27685820359875,0.04563169913776591
EP,Empire Petroleum Corp Common,Energy,Closed,2024-11-14T00:00:00.000,2024-11-18T00:00:00.000,5.840000152587891,5.519999980926514,Long,0.02875852879708632,941.6125853238872,-301.31618894215717,-0.05479454851034122
CRML,Critical Metals Corp Common,Materials,Closed,2024-11-12T00:00:00.000,2024-11-18T00:00:00.000,6.46999979019165,5.909999847412109,Long,0.05,1489.1267542310657,-833.9108971608803,-0.08655331699214057
BOLD,Boundless Bio Inc Common,Health Care,Closed,2024-11-14T00:00:00.000,2024-11-18T00:00:00.000,3.240000009536743,2.990000009536743,Long,0.05,2950.824908767613,-737.706227191904,-0.07716049360004333
VGAS,Verde Clean Fuels Inc Class A Common,Energy,Closed,2024-11-14T00:00:00.000,2024-11-15T00:00:00.000,4.0,4.070000171661377,Long,0.05,2390.1681831370815,167.31218311915654,0.017500042915344172
TCI,Transcontinental Realty Investors Inc Common,Real Estate,Closed,2024-11-14T00:00:00.000,2024-11-15T00:00:00.000,27.56999969482422,27.450000762939453,Long,0.05,346.7781225381433,-41.61300430558185,-0.004352518433552763
RYN,Rayonier Inc Common,Real Estate,Closed,2024-11-14T00:00:00.000,2024-11-15T00:00:00.000,27.124834060668945,27.353004455566406,Long,0.05,352.46935377242795,80.42307163950682,0.008411863253692886
RGCO,RGC Resources Inc Common,Utilities,Closed,2024-11-12T00:00:00.000,2024-11-15T00:00:00.000,21.254728317260742,20.5096378326416,Long,0.05,453.29442200489433,-337.7453605667797,-0.03505528151183471
PVBC,Provident Bancorp Inc (Maryland) Common,Financials,Closed,2024-11-13T00:00:00.000,2024-11-15T00:00:00.000,11.079999923706055,11.0,Long,0.05,866.3522528423183,-69.30811412995354,-0.007220209770479455
MLP,Maui Land & Pineapple Company Inc Common,Real Estate,Closed,2024-11-13T00:00:00.000,2024-11-15T00:00:00.000,23.110000610351562,22.889999389648438,Long,0.05,415.36921860122044,-91.38173513477159,-0.009519741016561488
METCB,Ramaco Resources Inc Class B Common,Materials,Closed,2024-11-14T00:00:00.000,2024-11-15T00:00:00.000,9.916534423828125,10.131096839904785,Long,0.05,964.1143088834835,206.86269548812015,0.021636834695102303
MBCN,Middlefield Banc Corp Common,Financials,Closed,2024-11-13T00:00:00.000,2024-11-15T00:00:00.000,29.93057250976562,29.235876083374023,Long,0.05,320.71497771262057,-222.7995489072182,-0.02321026188740407
LVWR,LiveWire Group Inc Common,Consumer Discretionary,Closed,2024-11-14T00:00:00.000,2024-11-15T00:00:00.000,6.090000152587891,5.980000019073486,Long,0.05,1569.8969610839179,-172.68887532308872,-0.018062418843727095
KFS,Kingsway Financial Services Inc Common,Financials,Closed,2024-11-14T00:00:00.000,2024-11-15T00:00:00.000,8.739999771118164,8.880000114440918,Long,0.05,1093.8985106317878,153.14616704869877,0.016018346337421257
INNV,InnovAge Holding Corp Common,Health Care,Closed,2024-11-12T00:00:00.000,2024-11-15T00:00:00.000,5.739999771118164,5.260000228881836,Long,0.05,1678.5104828613814,-805.6842634123404,-0.0836236169645043
INN,Summit Hotel Properties Common,Real Estate,Closed,2024-11-14T00:00:00.000,2024-11-15T00:00:00.000,6.0455708503723145,6.006755352020264,Long,0.038916287091343316,1230.8709766367717,-47.776870365231844,-0.006420485230052414
GWRS,Global Water Resources Inc Common,Utilities,Closed,2024-11-11T00:00:00.000,2024-11-15T00:00:00.000,12.935539245605469,12.390047073364258,Long,0.05,739.8731136811284,-403.5949919647883,-0.042170037281324006
AFRI,Forafric Global PLC Common,Consumer Staples,Closed,2024-11-14T00:00:00.000,2024-11-15T00:00:00.000,10.119999885559082,10.15999984741211,Long,0.05,944.7305178521891,37.78918467547737,0.003952565445193829
VABK,Virginia National Bankshares Corp Common,Financials,Closed,2024-11-13T00:00:00.000,2024-11-14T00:00:00.000,41.54155349731445,41.53181838989258,Long,0.05,231.07423982148418,-2.2495325470899843,-0.00023434625338465445
TWIN,Twin Disc Inc Common,Industrials,Closed,2024-11-13T00:00:00.000,2024-11-14T00:00:00.000,11.816115379333496,11.875343322753906,Long,0.05,812.3805994806485,48.11563218187803,0.005012471655786262
TLYS,Tillys Inc Class A Common,Consumer Discretionary,Closed,2024-11-12T00:00:00.000,2024-11-14T00:00:00.000,4.039999961853027,3.990000009536743,Long,0.018514963023972375,883.0949814248252,-44.154706961990996,-0.01237622593772267
TELO,Telomir Pharmaceuticals Inc Common,Health Care,Closed,2024-11-13T00:00:00.000,2024-11-14T00:00:00.000,3.9800000190734863,3.9600000381469727,Long,0.014279763092823416,688.8143566533934,-13.776273994976691,-0.005025120811725415
RELL,Richardson Electronics Ltd Common,Information Technology,Closed,2024-11-13T00:00:00.000,2024-11-14T00:00:00.000,13.831829071044922,13.999907493591309,Long,0.025581889041917605,355.07268122209194,59.68005614912545,0.012151568797089672
PNRG,Primeenergy Resources Corp Common,Energy,Closed,2024-11-13T00:00:00.000,2024-11-14T00:00:00.000,175.38999938964844,186.66000366210938,Long,0.05,54.73050304350478,616.8130031342353,0.06425682371674662
NVEC,NVE Corp Common,Information Technology,Closed,2024-11-13T00:00:00.000,2024-11-14T00:00:00.000,75.00021362304688,74.31954956054688,Long,0.05,127.98874072067596,-87.117336213194,-0.009075494983534747
NODK,NI Holdings Inc Common,Financials,Closed,2024-11-12T00:00:00.000,2024-11-14T00:00:00.000,15.609999656677246,15.5600004196167,Long,0.05,617.210121674955,-30.86003518979487,-0.0032030261473554346
NKSH,National Bankshares Inc Common,Financials,Closed,2024-11-13T00:00:00.000,2024-11-14T00:00:00.000,29.695507049560547,29.3065242767334,Long,0.05,323.25371240082967,-125.74012537634553,-0.013099044652713167
HLVX,Hillevax Inc Common,Health Care,Closed,2024-11-13T00:00:00.000,2024-11-14T00:00:00.000,1.899999976158142,1.8899999856948853,Long,0.05,5052.20158728912,-50.52196769134207,-0.005263152941442181
HFFG,Hf Foods Group Inc Common,Consumer Staples,Closed,2024-11-11T00:00:00.000,2024-11-14T00:00:00.000,3.5,3.4600000381469727,Long,0.04162338484128622,2276.3609633198744,-91.05435169651537,-0.01142856052943636
DIBS,1stdibs.Com Inc Common,Consumer Discretionary,Closed,2024-11-13T00:00:00.000,2024-11-14T00:00:00.000,4.010000228881836,3.9700000286102295,Long,0.05,2393.8110592258317,-95.75292178141899,-0.009975111717826508
CSTE,Caesarstone Ltd Common,Industrials,Closed,2024-11-13T00:00:00.000,2024-11-14T00:00:00.000,3.869999885559082,3.990000009536743,Long,0.05,2480.4090902469634,297.6493983449527,0.031007784890496194
STRW,Strawberry Fields Reit Inc Common,Real Estate,Closed,2024-11-07T00:00:00.000,2024-11-13T00:00:00.000,11.666196823120117,10.588132858276367,Long,0.05,802.2157521881992,-864.8398944641212,-0.09240920423245719
SOLV,Solventum Corp Common,Health Care,Closed,2024-11-12T00:00:00.000,2024-11-13T00:00:00.000,70.69999694824219,70.04000091552734,Long,0.03986165213474113,108.64301975806232,-71.7039620224823,-0.00933516352480211
RYN,Rayonier Inc Common,Real Estate,Closed,2024-11-12T00:00:00.000,2024-11-13T00:00:00.000,27.14308738708496,27.48077964782715,Long,0.05,354.9577706487458,119.8664920383817,0.012441188282172553
NTIC,Northern Technologies International Corp Common,Materials,Closed,2024-11-12T00:00:00.000,2024-11-13T00:00:00.000,12.887887001037598,13.215546607971191,Long,0.05,747.5740427168618,244.94981699036543,0.025423842318544165
NL,NL Industries Inc Common,Industrials,Closed,2024-11-12T00:00:00.000,2024-11-13T00:00:00.000,7.428233623504639,7.524704456329346,Long,0.05,1297.0310676494505,125.1256672956606,0.012987048834793041
METCB,Ramaco Resources Inc Class B Common,Materials,Closed,2024-11-12T00:00:00.000,2024-11-13T00:00:00.000,9.860560417175293,10.084452629089355,Long,0.05,977.0894736025318,218.76272348281782,0.022705830342470517
MDWD,Mediwound Ltd Common,Health Care,Closed,2024-11-12T00:00:00.000,2024-11-13T00:00:00.000,16.90999984741211,16.600000381469727,Long,0.05,569.7604893188835,-176.62544740392332,-0.018332316306308105
CNSL-202412,Consolidated Communications Holdings Inc Common,Communication Services,Closed,2024-11-12T00:00:00.000,2024-11-13T00:00:00.000,4.630000114440918,4.619999885559082,Long,0.05,2080.9178292228125,-20.809654576520188,-0.002159876594958345
CIX,CompX International Inc Class A Common,Industrials,Closed,2024-11-11T00:00:00.000,2024-11-13T00:00:00.000,27.63092041015625,27.94896125793457,Long,0.05,346.37491465078676,110.16137150467875,0.011510324052086815
BAX,Baxter International Inc Common,Health Care,Closed,2024-11-12T00:00:00.000,2024-11-13T00:00:00.000,33.308860778808594,32.12734603881836,Long,0.05,289.25185557752314,-341.75533093436934,-0.03547148453488756
B-202501,Barnes Group Inc Common,Industrials,Closed,2024-11-12T00:00:00.000,2024-11-13T00:00:00.000,46.650001525878906,46.61000061035156,Long,0.05,206.53053531196528,-8.26141049683065,-0.0008574686863654582
AVTR,Avantor Inc Common,Health Care,Closed,2024-11-12T00:00:00.000,2024-11-13T00:00:00.000,21.790000915527344,21.579999923706055,Long,0.05,442.1592190286789,-92.85387453894873,-0.00963749348315279
AFRI,Forafric Global PLC Common,Consumer Staples,Closed,2024-11-12T00:00:00.000,2024-11-13T00:00:00.000,10.3100004196167,10.329999923706055,Long,0.05,934.4955766550746,18.6894481067975,0.0019398160305893297
XBIT,XBiotech Inc Common,Health Care,Closed,2024-11-11T00:00:00.000,2024-11-12T00:00:00.000,7.300000190734863,7.090000152587891,Long,0.05,1311.0489655791519,-275.3203327841711,-0.028767127761654604
STXS,Stereotaxis Inc Common,Health Care,Closed,2024-11-11T00:00:00.000,2024-11-12T00:00:00.000,1.850000023841858,2.259999990463257,Long,0.05,5173.328419161509,2121.064479177752,0.22162160072298812
SPR,Spirit AeroSystems Holdings Inc Class A Common,Industrials,Closed,2024-11-07T00:00:00.000,2024-11-12T00:00:00.000,30.860000610351562,31.040000915527344,Long,0.05,303.2665805099045,54.58807704139872,0.005832803033561948
RDZN,Roadzen Inc Common,Information Technology,Closed,2024-11-08T00:00:00.000,2024-11-12T00:00:00.000,0.9077000021934509,0.8654000163078308,Long,0.020179739025522725,4208.598464535787,-178.02365564810634,-0.0466012843267627
PBFS,Pioneer Bancorp Inc Common,Financials,Closed,2024-11-11T00:00:00.000,2024-11-12T00:00:00.000,11.5,11.5,Long,0.05,832.2311042426569,0.0,0.0
NNN,NNN REIT Inc Common,Real Estate,Closed,2024-11-07T00:00:00.000,2024-11-12T00:00:00.000,40.330081939697266,41.36967086791992,Long,0.05,232.05524039421616,241.2420586498738,0.025777010068491295
MSCI,MSCI Inc Common,Financials,Closed,2024-11-07T00:00:00.000,2024-11-12T00:00:00.000,570.5442504882812,597.2845458984375,Long,0.05,16.403297117840484,438.62901063161917,0.046868048161508
MKTX,Marketaxess Holdings Inc Common,Financials,Closed,2024-11-07T00:00:00.000,2024-11-12T00:00:00.000,271.64996337890625,268.8979187011719,Long,0.05,34.45171404857108,-94.81265628619622,-0.010130848697725467
LYRA,Lyra Therapeutics Inc Common,Health Care,Closed,2024-11-11T00:00:00.000,2024-11-12T00:00:00.000,13.249999046325684,13.75,Long,0.017599028639378095,254.24043933860867,127.12046213188114,0.03773592374808273
LMT,Lockheed Martin Corp Common,Industrials,Closed,2024-11-07T00:00:00.000,2024-11-12T00:00:00.000,540.6577758789062,554.4916381835938,Long,0.05,17.310038396138822,239.4646876610368,0.0255870957967797
KFS,Kingsway Financial Services Inc Common,Financials,Closed,2024-11-11T00:00:00.000,2024-11-12T00:00:00.000,8.960000038146973,8.850000381469727,Long,0.05,1068.153756478094,-117.49654649110016,-0.012276747344746038
HSY,Hershey Co Common,Consumer Staples,Closed,2024-11-07T00:00:00.000,2024-11-12T00:00:00.000,168.58091735839844,177.01727294921875,Long,0.05,55.515220858232226,468.3461438629711,0.050043360322241194
ES,Eversource Energy Common,Utilities,Closed,2024-11-07T00:00:00.000,2024-11-12T00:00:00.000,58.63121795654297,58.39021682739258,Long,0.05,159.62156656154684,-38.46897777808772,-0.004110457492611244
D,Dominion Energy Inc Common,Utilities,Closed,2024-11-07T00:00:00.000,2024-11-12T00:00:00.000,54.67404556274414,55.06022644042969,Long,0.017081444450869898,58.47818205287745,22.58315567063528,0.007063330940864108
CPSS,Consumer Portfolio Services Inc Common,Financials,Closed,2024-11-11T00:00:00.000,2024-11-12T00:00:00.000,10.550000190734863,9.9399995803833,Long,0.05,907.1713294560525,-553.37506466163,-0.05781996202116393
CBOE,Cboe Global Markets Inc Common,Financials,Closed,2024-11-07T00:00:00.000,2024-11-12T00:00:00.000,198.0284423828125,197.740966796875,Long,0.05,47.25991250056494,-13.58607103745453,-0.0014516883659659759
BH,Biglari Holdings Inc Class B Common,Consumer Discretionary,Closed,2024-11-11T00:00:00.000,2024-11-12T00:00:00.000,174.52999877929688,185.47999572753906,Long,0.05,54.83674878662662,600.4622318650854,0.06273991305121758
ACRV,Acrivon Therapeutics Inc Common,Health Care,Closed,2024-11-11T00:00:00.000,2024-11-12T00:00:00.000,8.229999542236328,8.390000343322754,Long,0.05,1162.8989345228968,186.06476110621406,0.01944116767750738
VGAS,Verde Clean Fuels Inc Class A Common,Energy,Closed,2024-11-08T00:00:00.000,2024-11-11T00:00:00.000,4.269999980926514,4.519999980926514,Long,0.05,2216.6974144748096,554.1743536187041,0.058548009629207365
TLYS,Tillys Inc Class A Common,Consumer Discretionary,Closed,2024-11-08T00:00:00.000,2024-11-11T00:00:00.000,4.110000133514404,4.190000057220459,Long,0.05,2302.992119232279,184.23919383422617,0.01946470099932753
PEP,PepsiCo Inc Common,Consumer Staples,Closed,2024-11-07T00:00:00.000,2024-11-11T00:00:00.000,159.44134521484375,159.69410705566406,Long,0.05,58.69749058516845,14.836485771840671,0.0015852967151006564
NTIC,Northern Technologies International Corp Common,Materials,Closed,2024-11-08T00:00:00.000,2024-11-11T00:00:00.000,12.838242530822754,13.473700523376465,Long,0.05,737.2736490062782,468.5064329602792,0.04949727277920394
METCB,Ramaco Resources Inc Class B Common,Materials,Closed,2024-11-08T00:00:00.000,2024-11-11T00:00:00.000,10.019150733947754,10.1870698928833,Long,0.05,944.720582499687,158.63668564244654,0.016759819608920323
EVI,EVI Industries Inc Common,Industrials,Closed,2024-11-08T00:00:00.000,2024-11-11T00:00:00.000,19.75,21.25,Long,0.05,479.25559076087535,718.8833861413132,0.07594936708860761
BMY,Bristol-Myers Squibb Co Common,Health Care,Closed,2024-11-07T00:00:00.000,2024-11-11T00:00:00.000,52.835628509521484,57.77056121826172,Long,0.05,177.13060530638597,874.1276178454409,0.09340160887555098
TCI,Transcontinental Realty Investors Inc Common,Real Estate,Closed,2024-11-07T00:00:00.000,2024-11-08T00:00:00.000,27.040000915527344,27.59000015258789,Long,0.05,346.1097094216709,190.36007612116737,0.020340207782490117
SWKH,SWK Holdings Corp Common,Financials,Closed,2024-11-07T00:00:00.000,2024-11-08T00:00:00.000,12.986888885498047,13.129427909851074,Long,0.05,720.635014447956,102.71861187404102,0.010975609756097519
STNG,Scorpio Tankers Inc Common,Energy,Closed,2024-11-07T00:00:00.000,2024-11-08T00:00:00.000,53.93745040893555,53.17872619628906,Long,0.05,173.51222181767156,-131.64792388315436,-0.014066742252258678
NL,NL Industries Inc Common,Industrials,Closed,2024-11-07T00:00:00.000,2024-11-08T00:00:00.000,7.582586765289307,7.920233726501465,Long,0.05,1234.2498871858022,416.74072378473466,0.044529257846121745
MDWD,Mediwound Ltd Common,Health Care,Closed,2024-11-07T00:00:00.000,2024-11-08T00:00:00.000,16.790000915527344,17.28499984741211,Long,0.030330654585374376,338.12831770402846,167.3731561034865,0.029481769201512742
LINE,Lineage Inc Common,Real Estate,Closed,2024-11-07T00:00:00.000,2024-11-08T00:00:00.000,66.06542205810547,65.32791137695312,Long,0.05,141.65968471984758,-104.47553056955985,-0.011163338675164813
HQI,Hirequest Inc Common,Industrials,Closed,2024-11-07T00:00:00.000,2024-11-08T00:00:00.000,13.678126335144043,14.023284912109375,Long,0.05,684.2170214197197,236.1633734486877,0.02523434632114004
EML,Eastern Company Common,Industrials,Closed,2024-11-06T00:00:00.000,2024-11-08T00:00:00.000,30.23276138305664,28.948781967163086,Long,0.04315377590910492,266.5814417120362,-342.2850838174827,-0.04246980286137999
ASC,Ardmore Shipping Corp Common,Energy,Closed,2024-11-07T00:00:00.000,2024-11-08T00:00:00.000,12.482012748718262,11.79288101196289,Long,0.009434125054650428,141.47102082583947,-97.49217028226599,-0.055209985010321
AFRI,Forafric Global PLC Common,Consumer Staples,Closed,2024-11-07T00:00:00.000,2024-11-08T00:00:00.000,10.369999885559082,10.600000381469727,Long,0.05,902.4886174461436,207.5728295663248,0.02217941161512792
SAMG,Silvercrest Asset Management Group Inc Class A Common,Financials,Closed,2024-11-06T00:00:00.000,2024-11-07T00:00:00.000,16.478614807128906,16.999603271484375,Long,0.05,566.6804484659468,295.23397662654133,0.03161603511298048
PBFS,Pioneer Bancorp Inc Common,Financials,Closed,2024-11-05T00:00:00.000,2024-11-07T00:00:00.000,11.130000114440918,11.300000190734863,Long,0.05,834.3523523171255,141.8399635499445,0.015274040839709846
IFF,International Flavors & Fragrances Inc Common,Materials,Closed,2024-11-06T00:00:00.000,2024-11-07T00:00:00.000,86.26197052001953,89.60133361816406,Long,0.05,108.2529041790696,361.49575348256076,0.03871188054264928
CDP,COPT Defense Properties Common,Real Estate,Closed,2024-11-06T00:00:00.000,2024-11-07T00:00:00.000,31.634891510009766,31.36368179321289,Long,0.05,295.1838423737499,-80.05672629319815,-0.008573119863902813
AMBP,Ardagh Metal Packaging SA Common,Materials,Closed,2024-11-06T00:00:00.000,2024-11-07T00:00:00.000,3.3660972118377686,3.420830249786377,Long,0.05,2774.1649279056705,151.8384742747603,0.016260088317154215
CSTE,Caesarstone Ltd Common,Industrials,Closed,2024-11-05T00:00:00.000,2024-11-06T00:00:00.000,3.9200000762939453,4.349999904632568,Long,0.05,2368.9646928663246,1018.6544112727788,0.1096938316249102
TBPH,Theravance Biopharma Inc Common,Health Care,Closed,2024-10-31T00:00:00.000,2024-11-05T00:00:00.000,8.239999771118164,8.270000457763672,Long,0.013366719589922645,293.88106313339114,8.816633686113619,0.0036408601309265466
NTIC,Northern Technologies International Corp Common,Materials,Closed,2024-11-04T00:00:00.000,2024-11-05T00:00:00.000,12.510584831237791,13.056680679321289,Long,0.05,734.3996851012863,401.05261886763947,0.043650705018996754
MFIN,Medallion Financial Corp Common,Financials,Closed,2024-11-04T00:00:00.000,2024-11-05T00:00:00.000,8.944696426391602,9.166386604309082,Long,0.05,1027.1751127724322,227.71463350292834,0.024784539055274876
HQI,Hirequest Inc Common,Industrials,Closed,2024-11-04T00:00:00.000,2024-11-05T00:00:00.000,12.918778419494629,13.2935209274292,Long,0.05,711.1949181378855,266.51496725331344,0.029007580729852867
HFFG,Hf Foods Group Inc Common,Consumer Staples,Closed,2024-11-04T00:00:00.000,2024-11-05T00:00:00.000,3.3299999237060547,3.3299999237060547,Long,0.05,2759.090021320068,0.0,0.0
HBIO,Harvard Bioscience Inc Common,Health Care,Closed,2024-11-04T00:00:00.000,2024-11-05T00:00:00.000,2.369999885559082,2.390000104904175,Long,0.05,3876.696204281281,77.53477441991527,0.008438911523565329
ESSA,ESSA Bancorp Inc Common,Financials,Closed,2024-11-04T00:00:00.000,2024-11-05T00:00:00.000,18.364126205444336,18.979520797729492,Long,0.05,500.3107394116091,307.8885234960926,0.03351069282581567
DTI,Drilling Tools International Corp Common,Energy,Closed,2024-11-04T00:00:00.000,2024-11-05T00:00:00.000,3.2200000286102295,3.2699999809265137,Long,0.04830160844875016,2756.422632827519,137.8210002049018,0.015527935363983275
BOLD,Boundless Bio Inc Common,Health Care,Closed,2024-11-04T00:00:00.000,2024-11-05T00:00:00.000,2.9100000858306885,2.990000009536743,Long,0.05,3157.3090341924244,252.5844818518308,0.027491381905996676
ATLO,Ames National Corp Common,Financials,Closed,2024-11-04T00:00:00.000,2024-11-05T00:00:00.000,15.891068458557129,16.380023956298828,Long,0.05,578.1719199344631,282.70033889182923,0.03076920214753736
WALD,Waldencast PLC Class A Common,Consumer Staples,Closed,2024-11-01T00:00:00.000,2024-11-04T00:00:00.000,3.2699999809265137,3.240000009536743,Long,0.016149692878537257,901.1445185646805,-27.034309774989197,-0.00917430323081246
VALU,Value Line Inc Common,Financials,Closed,2024-10-31T00:00:00.000,2024-11-04T00:00:00.000,47.61809539794922,49.39085006713867,Long,0.010257130409525764,39.02364398711513,69.1793470869452,0.03722859249985456
STRS,Stratus Properties Inc Common,Real Estate,Closed,2024-10-31T00:00:00.000,2024-11-04T00:00:00.000,22.290000915527344,21.899999618530273,Long,0.05,406.3814564629055,-158.48929509609115,-0.017496692731196438
SST,System1 Inc Class A Common,Communication Services,Closed,2024-10-31T00:00:00.000,2024-11-04T00:00:00.000,9.800000190734863,10.199999809265137,Long,0.05,924.3104959503329,369.7238457836611,0.04081628681073313
SAMG,Silvercrest Asset Management Group Inc Class A Common,Financials,Closed,2024-11-01T00:00:00.000,2024-11-04T00:00:00.000,15.8322057723999,15.986571311950684,Long,0.05,576.2441192614225,88.9522343827557,0.009750096844994742
RSVR,Reservoir Media Inc Common,Communication Services,Closed,2024-11-01T00:00:00.000,2024-11-04T00:00:00.000,8.25,8.329999923706055,Long,0.05,1105.8442995493565,88.46745959472537,0.009696960449218901
NAUT,Nautilus Biotechnology Inc Common,Health Care,Closed,2024-10-30T00:00:00.000,2024-11-04T00:00:00.000,2.6500000953674316,2.569999933242798,Long,0.05,3444.3580833950696,-275.5492050868979,-0.03018873933796645
KFS,Kingsway Financial Services Inc Common,Financials,Closed,2024-11-01T00:00:00.000,2024-11-04T00:00:00.000,8.829999923706055,9.399999618530273,Long,0.05,1033.2067440667734,588.9275288083845,0.06455262737816449
CIX,CompX International Inc Class A Common,Industrials,Closed,2024-10-31T00:00:00.000,2024-11-04T00:00:00.000,27.168317794799805,27.842947006225586,Long,0.05,333.41199499460015,224.92947126310355,0.02483146790762693
AFRI,Forafric Global PLC Common,Consumer Staples,Closed,2024-10-31T00:00:00.000,2024-11-04T00:00:00.000,10.279999732971191,10.390000343322754,Long,0.05,881.1520692514091,96.92726543019671,0.010700448755728594
VTSI,VirTra Inc Common,Industrials,Closed,2024-10-31T00:00:00.000,2024-11-01T00:00:00.000,6.099999904632568,6.159999847412109,Long,0.05,1484.9578980701835,89.09738891423876,0.009836056347144363
SLND,Southland Holdings Inc Common,Industrials,Closed,2024-10-29T00:00:00.000,2024-11-01T00:00:00.000,3.1600000858306885,2.8399999141693115,Long,0.017296449052447364,1001.4918455766078,-320.4775625019838,-0.10126587435748649
